,timeCorr,time,instance_events_type,scheduling_class,collection_type,priority,instance_index,collections_events_type,vertical_scaling,scheduler,assigned_memory,page_cache_memory,cycles_per_instruction,memory_accesses_per_instruction,sample_rate,cluster,event,failed,offset,hours,hourBin,time_diff_hrs,eventIndex,resource_request_cpu,resource_request_memory,average_usage_cpu,average_usage_memory,maximum_usage_cpu,maximum_usage_memory,random_sample_usage_cpu,cpu_mean,cpu_std_dev,cpu_median,tail_cpu_mean,tail_cpu_std_dev,tail_cpu_median
0,1970-01-01 00:00:00.002516705,2517305308183,2,2,0,0.8,335,2,2,0,0.0,0.0,1e-06,1e-06,1.0,7,FAIL,1,600000000,699,3,0.0,2,0.0072402954101562,0.0013027191162109,0.0,9.5367431640625e-07,0.0,9.5367431640625e-07,0.0,1.23977661e-05,0.0,1.23977661e-05,1.23977661e-05,0.0,1.23977661e-05
1,1970-01-01 00:00:00.000195084,195684022913,6,2,0,0.2288888888888889,376,6,2,1,0.0364227815699658,0.0002346038818359,0.9399186372756958,0.0013179824454709,1.0,7,SCHEDULE,0,600000000,54,6,0.9966666666666666,7,0.048583984375,0.0041656494140625,0.024200439453125,0.0027885437011718,0.06005859375,0.0028457641601562,0.026458740234375,0.02396046,0.0049328768630559,0.02490234,0.0299445266666666,0.0006036638267188,0.02987671
2,1970-01-01 00:00:00.001810027,1810627494172,3,2,0,0.0,3907,3,3,0,0.0009498986774741,9.5367431640625e-06,1e-06,1e-06,1.0,2,FINISH,0,600000000,502,22,0.0033333333333333,3,0.0024490356445312,0.0002317428588867,0.0002708435058593,7.62939453125e-05,0.0004148483276367,7.62939453125e-05,0.0003414154052734,0.0002074681818181,0.0001977720247161,0.0002079,0.00041485,0.0,0.00041485
3,1970-01-01 00:00:00.001626144,1626744497194,6,0,0,0.2288888888888889,345,6,3,1,0.0189046501706482,0.0018444061279296,1e-06,1e-06,1.0,5,SCHEDULE,0,600000000,451,19,0.5333333333333333,7,0.0615234375,0.0054092407226562,0.0794677734375,0.00323486328125,0.21923828125,0.0040512084960937,0.03631591796875,0.0799109719307909,0.0557714660095955,0.101928711,0.1417643233333333,0.0074051520755739,0.14086914
4,1970-01-01 00:00:00.000130121,130721370174,0,1,0,0.26,13138,0,1,0,0.0076525170648462,5.7220458984375e-06,0.6466888785362244,0.0079374993219971,1.0,7,ENABLE,0,600000000,36,12,0.9966666666666666,0,0.0056686401367187,0.0015621185302734,0.0042572021484375,0.0013160705566406,0.012481689453125,0.0016536712646484,0.0031547546386718,0.0045897745454545,0.0033420052054672,0.00376511,0.0083329944444444,0.0012804240677222,0.00769043
5,1970-01-01 00:00:00.002372750,2373350421416,3,2,0,0.2288888888888889,393,3,2,1,0.0051527837030714,5.91278076171875e-05,1.7679935693740845,0.0175051745027303,1.0,7,FINISH,0,600000000,659,11,0.9966666666666666,3,0.022003173828125,0.0015010833740234,0.0064697265625,0.0007581710815429,0.027984619140625,0.0007820129394531,0.005615234375,0.006663929090909,0.0036058506130062,0.00614929,0.0110032833333333,0.000958579423835,0.01075745
6,1970-01-01 00:00:00.001969614,1970214287222,0,0,0,0.0,19760,0,1,0,0.0233575085324232,9.5367431640625e-07,3.4928548336029053,0.0095059815794229,1.0,5,ENABLE,0,600000000,547,19,0.9966666666666666,0,0.0081024169921875,0.0036125183105468,0.0002002716064453,0.0006771087646484,0.0008182525634765,0.0006790161132812,0.000493049621582,0.0002437081818181,0.0002021475949452,0.00017262,0.0003883555555555,0.0001055496184646,0.00033474
7,1970-01-01 00:00:00.002211603,2212203898561,6,0,0,0.2288888888888889,90,6,2,1,0.0237308020477815,0.0001583099365234,1.3624058961868286,0.0124485762789845,1.0,7,SCHEDULE,0,600000000,614,14,0.9966666666666666,7,0.09716796875,0.0067672729492187,0.0121917724609375,0.004119873046875,0.026611328125,0.004241943359375,0.0102996826171875,0.0124454499999999,0.0057858931038958,0.01193237,0.01989407,0.0024158180322983,0.0194397
8,1970-01-01 00:00:00.000035655,36255576255,6,0,1,0.2577777777777778,1758,6,2,1,0.0175181313993172,0.0005407333374023,1e-06,1e-06,1.0,2,SCHEDULE,0,600000000,9,9,0.9966666666666666,7,0.01629638671875,0.0048370361328125,0.000518798828125,0.0026702880859375,0.0023345947265625,0.0026702880859375,0.0004920959472656,0.0,0.0,0.0,0.0,0.0,0.0
9,1970-01-01 00:00:00.000723022,723622816016,1,1,0,0.2288888888888889,8880,1,2,1,0.0364227815699658,2.86102294921875e-06,0.9983146786689758,0.0028721294365823,1.0,6,EVICT,0,600000000,200,8,0.0066666666666666,1,0.04119873046875,0.0104217529296875,0.0010490417480468,6.580352783203125e-05,0.013275146484375,6.961822509765625e-05,0.0047454833984375,0.0006974827170772,0.0009103061969548,2.19345093e-05,0.00190163,2.1684043449710093e-19,0.00190163
10,1970-01-01 00:00:00.000203789,204389347359,3,2,0,0.0,3658,3,3,0,0.0008099136092149,0.0,1.417979121208191,0.0033657178282737,1.0,1,FINISH,0,600000000,56,8,0.0033333333333333,3,0.0025177001953125,0.0002212524414062,0.0,8.58306884765625e-06,0.0,8.58306884765625e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1970-01-01 00:00:00.001659071,1659671622423,5,1,0,0.2333333333333333,7776,5,3,1,0.0385025597269624,7.62939453125e-06,3.684666156768799,0.017217393964529,1.0,4,LOST,0,600000000,460,4,0.9966666666666666,5,0.0004405975341796,0.011016845703125,0.000218391418457,0.0008964538574218,0.0007944107055664,0.000899314880371,0.0001287460327148,0.0002513363636363,0.0001786533085601,0.00020123,0.0003867688888888,9.023975798387124e-05,0.0003624
12,1970-01-01 00:00:00.000365076,365676977693,5,2,0,0.8,641,5,2,0,0.0,0.000197410583496,1e-06,1e-06,1.0,4,LOST,0,600000000,101,5,0.0566666666666666,5,0.0142059326171875,0.0013027191162109,0.0018672943115234,0.0003175735473632,0.0071792602539062,0.0005359649658203,0.0010547637939453,0.0020847320561181,0.0025481427877422,0.000968933105,0.0069190144444444,0.0003083053234885,0.00719452
13,1970-01-01 00:00:00.001128758,1129358774407,5,2,0,0.8,882,5,2,0,0.0,0.0021095275878906,0.8303585648536682,0.0012820601696148,1.0,1,LOST,0,600000000,313,1,0.9966666666666666,5,0.02288818359375,0.0013027191162109,0.031982421875,0.01922607421875,0.0692138671875,0.0206298828125,0.03131103515625,0.0314791427272727,0.0124632948476885,0.03430176,0.0442776144444444,0.0012653618679616,0.04394531
14,1970-01-01 00:00:00.001583563,1584163989226,0,3,0,0.4444444444444444,1629,0,1,0,0.0,0.0008172988891601,3.1568944454193115,0.0163277853280305,1.0,6,ENABLE,0,600000000,439,7,0.9966666666666666,0,0.0081024169921875,0.0038566589355468,0.0003786087036132,0.001953125,0.0050048828125,0.0019645690917968,0.0011863708496093,0.000753489090909,0.001352175407203,0.00030041,0.0006725522222222,0.0001097339073271,0.00063419
15,1970-01-01 00:00:00.000295466,296066697739,1,1,0,0.2333333333333333,2198,1,2,1,0.0523144197952218,0.0001983642578125,1e-06,1e-06,1.0,4,EVICT,0,600000000,82,10,0.1333333333333333,1,0.0089874267578125,0.016693115234375,0.0088348388671875,0.00567626953125,0.020294189453125,0.00567626953125,0.0081634521484375,0.0095506136363636,0.0034126345654194,0.00830078,0.0122155077777777,0.0042929975330266,0.00990295
16,1970-01-01 00:00:00.000115767,116367066181,2,2,0,0.8,247,2,2,0,0.0,0.0011310577392578,1.098496437072754,0.0037899813614785,1.0,4,FAIL,1,600000000,32,8,0.9966666666666666,2,0.013519287109375,0.0013027191162109,0.0322265625,0.019287109375,0.1099853515625,0.020599365234375,0.044921875,0.0338825754545454,0.0256485214396624,0.02407837,0.0768907333333333,0.0044370675468101,0.07714844
17,1970-01-01 00:00:00.002220316,2220916046503,2,2,0,0.0,2249,2,3,0,0.0009032369880542,8.58306884765625e-06,1e-06,1e-06,0.9629629850387572,1,FAIL,1,600000000,616,16,0.0866666666666666,2,0.001861572265625,0.0001993179321289,0.000309944152832,0.0001306533813476,0.0014419555664062,0.0001373291015625,0.0003118515014648,0.0003077772727272,6.589631153850847e-05,0.00029755,0.0004272444444444,5.860015379409293e-06,0.00043106
18,1970-01-01 00:00:00.001891614,1892214193263,3,1,0,0.4444444444444444,7339,3,1,0,0.0091723549488054,1.430511474609375e-05,1.2104277610778809,0.0064717070199549,1.0,6,FINISH,0,600000000,525,21,0.9966666666666666,3,0.0056686401367187,0.00262451171875,0.0080108642578125,0.0017719268798828,0.0179443359375,0.0018730163574218,0.0086517333984375,0.0077268445454545,0.0021462454135932,0.00848389,0.0089467377777777,0.0001059604574858,0.00892639
19,1970-01-01 00:00:00.000103445,104045399544,5,2,0,0.8,2234,5,2,0,0.0,0.0009479522705078,0.9741879105567932,0.0025473260320723,1.0,7,LOST,0,600000000,28,4,0.9966666666666666,5,0.0056304931640625,0.0013027191162109,0.011505126953125,0.0066299438476562,0.04901123046875,0.0099639892578125,0.0123291015625,0.0133498809090909,0.0144598360996956,0.00996399,0.0317518455555555,0.0031938512499318,0.03079224
20,1970-01-01 00:00:00.001644422,1645022954884,3,2,0,0.8,1162,3,2,0,0.0,0.0024795532226562,2.360443353652954,0.0098194610327482,1.0,7,FINISH,0,600000000,456,0,0.9966666666666666,3,0.0111541748046875,0.0013027191162109,0.0006113052368164,0.0052871704101562,0.0013923645019531,0.0052947998046875,0.0007009506225585,0.0006333263636363,0.0002274303543853,0.00056458,0.0009549466666666,8.41078626262465e-05,0.00092697
21,1970-01-01 00:00:00.001107243,1107843725046,5,2,0,0.8,773,5,2,0,0.0,0.001230239868164,0.8754590153694153,0.0081584025174379,1.0,6,LOST,0,600000000,307,19,0.9966666666666666,5,0.020172119140625,0.0013027191162109,0.0338134765625,0.0186767578125,0.1065673828125,0.019287109375,0.04022216796875,0.0333328245454545,0.0112202902909184,0.03497314,0.04555257,0.0009577310499531,0.04534912
22,1970-01-01 00:00:00.000291151,291751027340,6,0,0,0.2288888888888889,406,6,2,1,0.0154916808873718,0.0006732940673828,1e-06,1e-06,1.0,3,SCHEDULE,0,600000000,80,8,0.0,7,0.0810546875,0.0044326782226562,0.0,0.0006971359252929,0.0,0.0006971359252929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1970-01-01 00:00:00.001972294,1972894784798,2,0,0,0.0,14858,2,1,0,0.0233575085324232,1.1444091796875e-05,4.202824115753174,0.0149781927466392,1.0,5,FAIL,1,600000000,547,19,0.9966666666666666,2,0.0081024169921875,0.0036125183105468,0.0001516342163085,0.0006961822509765,0.0009651184082031,0.0006980895996093,0.0001602172851562,0.0002163118181818,0.0002390922938881,0.00013161,0.0002513466666666,4.054279988138735e-05,0.0002346
24,1970-01-01 00:00:00.000049275,49875509650,6,0,1,0.2577777777777778,814,6,2,1,0.0175181313993172,0.0005407333374023,1e-06,1e-06,1.0,2,SCHEDULE,0,600000000,13,13,0.9966666666666666,7,0.01629638671875,0.0033836364746093,0.000518798828125,0.0026702880859375,0.0023345947265625,0.0026702880859375,0.0004920959472656,0.0,0.0,0.0,0.0,0.0,0.0
25,1970-01-01 00:00:00.001456376,1456976341842,6,0,0,0.2333333333333333,7590,6,2,1,0.0113587883959044,0.000258445739746,3.973978996276856,0.0164353270083665,1.0,3,SCHEDULE,0,600000000,404,20,0.9966666666666666,7,0.0066299438476562,0.0036849975585937,0.0002059936523437,0.001535415649414,0.0013847351074218,0.0016059875488281,0.000166893005371,0.0002916527272727,0.0003469586850723,0.00018311,0.0004002244444444,0.0002745813558901,0.00030231
26,1970-01-01 00:00:00.000346443,347043067005,5,2,0,0.8,1549,5,2,0,0.0,0.0003986358642578,0.9051839113235474,0.0025854299310594,1.0,4,LOST,0,600000000,96,0,0.02,5,0.0139312744140625,0.0013027191162109,3.337860107421875e-05,1.1444091796875e-05,0.0002899169921875,7.43865966796875e-05,9.5367431640625e-07,5.357915698e-05,6.634949133264777e-05,2.76565552e-05,0.00018787,0.0,0.00018787
27,1970-01-01 00:00:00.000046230,46830230745,0,1,0,0.2288888888888889,7770,0,1,1,0.0182113907849827,0.0003108978271484,2.847310781478882,0.0192807111889123,1.0,8,ENABLE,0,600000000,12,12,0.9966666666666666,0,0.0066070556640625,0.0052108764648437,0.0008907318115234,0.0010910034179687,0.00299072265625,0.0011062622070312,0.0008020401000976,0.0009147472727272,0.0002745595306897,0.00084019,0.0014012644444444,0.0001805403118488,0.00145531
28,1970-01-01 00:00:00.001969858,1970458727091,0,0,0,0.0,43387,0,1,0,0.0233575085324232,9.5367431640625e-07,3.4928548336029053,0.0095059815794229,1.0,5,ENABLE,0,600000000,547,19,0.9966666666666666,0,0.0081024169921875,0.0036125183105468,0.0002002716064453,0.0006771087646484,0.0008182525634765,0.0006790161132812,0.000493049621582,0.0002437081818181,0.0002021475949452,0.00017262,0.0003883555555555,0.0001055496184646,0.00033474
29,1970-01-01 00:00:00.002521170,2521770701475,6,3,1,0.4444444444444444,31,6,1,0,0.3476962457337884,0.0006332397460937,1e-06,1e-06,1.0,8,SCHEDULE,0,600000000,700,4,0.9966666666666666,7,0.0,0.0994873046875,0.0004425048828125,0.0061569213867187,0.0054550170898437,0.00616455078125,0.0003700256347656,0.00068786,0.0014723999479637,0.00020695,0.0009121366666666,0.0008396980283411,0.00056362
30,1970-01-01 00:00:00.000841008,841608467990,5,0,0,0.4444444444444444,880,5,3,0,0.0131985921501704,4.100799560546875e-05,4.69666051864624,0.0173966642469167,1.0,1,LOST,0,600000000,233,17,0.9966666666666666,5,0.0014972686767578,0.0008554458618164,0.0001745223999023,0.0013027191162109,0.000716209411621,0.0013046264648437,0.0001697540283203,0.000212669090909,0.0001612890579309,0.00016308,0.0002692544444444,3.6977217944480085e-05,0.00026131
31,1970-01-01 00:00:00.001250671,1251271318656,2,1,0,0.4444444444444444,17,2,2,0,0.0227175767918088,0.0003204345703125,1e-06,1e-06,1.0,3,FAIL,1,600000000,347,11,0.0533333333333333,2,0.0011367797851562,0.0065078735351562,0.0019683837890625,0.0006999969482421,0.00555419921875,0.0007591247558593,9.441375732421876e-05,0.0018861077047818,0.0022826402936676,0.000220298767,0.0054185644444444,0.0001347040670928,0.00553894
32,1970-01-01 00:00:00.001382534,1383134305581,5,2,0,0.8,1269,5,2,0,0.0,0.0008535385131835,1.544605016708374,0.0043360977433621,1.0,8,LOST,0,600000000,384,0,0.9966666666666666,5,0.022308349609375,0.0013027191162109,0.0091552734375,0.0061569213867187,0.0689697265625,0.018829345703125,6.866455078125e-05,0.011586536064509,0.015178701533222,0.00823974609,0.02746921,0.0047496973135862,0.0262146
33,1970-01-01 00:00:00.002490485,2491085499338,6,3,1,0.4444444444444444,249,6,2,0,0.0341296928327645,0.0005474090576171,1e-06,1e-06,1.0,8,SCHEDULE,0,600000000,691,19,0.9966666666666666,7,0.06591796875,0.009765625,0.01641845703125,0.0017452239990234,0.03289794921875,0.0017452239990234,0.015899658203125,0.0165974018181818,0.0036080701691065,0.01623535,0.0213521311111111,0.0012729904704229,0.02087402
34,1970-01-01 00:00:00.000409134,409734022376,3,1,0,0.2288888888888889,3235,3,2,1,0.0152517064846416,0.0002937316894531,3.1110587120056152,0.0185620952397584,1.0,1,FINISH,0,600000000,113,17,0.9966666666666666,3,0.002288818359375,0.004364013671875,0.0006675720214843,0.00225830078125,0.0067901611328125,0.0023002624511718,0.0020256042480468,0.0010884027272727,0.0018244586212706,0.00046921,0.0019550322222222,0.000844307251022,0.00175858
35,1970-01-01 00:00:00.000096405,97005291483,0,2,0,0.8,1367,0,2,0,0.0,1.1444091796875e-05,1e-06,1e-06,1.0,7,ENABLE,0,600000000,26,2,0.0,0,0.0084381103515625,0.0013027191162109,0.0,9.5367431640625e-07,0.0,9.5367431640625e-07,0.0,9.53674316e-07,1.0587911840678754e-22,9.53674316e-07,9.53674316e-07,0.0,9.53674316e-07
36,1970-01-01 00:00:00.002023967,2024567099839,3,2,0,0.0555555555555555,246,3,3,0,0.0015431687286686,0.0,1.49482524394989,0.0083450116217136,1.0,3,FINISH,0,600000000,562,10,0.9966666666666666,3,0.0025215148925781,0.0003318786621093,0.0014114379882812,0.0002832412719726,0.0038719177246093,0.0003013610839843,0.00140380859375,0.0015853527272727,0.0007457131090328,0.00136375,0.0018995077777777,0.000110138729466,0.00188065
37,1970-01-01 00:00:00.001764533,1765133363218,0,2,0,0.4444444444444444,3163,0,1,0,0.0380759385665529,0.0006847381591796,0.8424055576324463,0.0033952759113162,1.0,1,ENABLE,0,600000000,490,10,0.9966666666666666,0,0.0068893432617187,0.010894775390625,0.0085601806640625,0.0097198486328125,0.01953125,0.009857177734375,0.0089111328125,0.0088563399999999,0.0014138260280465,0.00852966,0.0090705033333333,0.0001248184681848,0.00901794
38,1970-01-01 00:00:00.001675129,1675729190204,0,1,0,0.4444444444444444,10445,0,3,0,0.0331164675767918,9.5367431640625e-07,4.643306732177734,0.014274007640779,1.0,4,ENABLE,0,600000000,465,9,0.9966666666666666,0,0.0004405975341796,0.0094757080078125,0.0001564025878906,0.0087127685546875,0.0008792877197265,0.0087127685546875,0.0001516342163085,0.0002132772727272,0.0002129042950201,0.00014782,0.0002748688888888,5.79327379034312e-05,0.0002594
39,1970-01-01 00:00:00.000064879,65479712242,3,0,0,0.0,5662,3,1,0,0.0069192619453922,9.250640869140624e-05,1.6615785360336304,0.0120510151609778,1.0,6,FINISH,0,600000000,18,18,0.9966666666666666,3,0.0081024169921875,0.0018234252929687,0.0070571899414062,0.0010433197021484,0.016754150390625,0.0010795593261718,0.0003595352172851,0.0070899618181818,0.0045400601222407,0.00976562,0.0112813322222222,0.0001128198100983,0.01126099
40,1970-01-01 00:00:00.001505948,1506548408918,6,0,0,0.2288888888888889,2257,6,3,1,0.0044395264505118,2.47955322265625e-05,3.5624489784240723,0.0332056209444999,1.0,6,SCHEDULE,0,600000000,418,10,0.98,7,0.0018482208251953,0.0012454986572265,0.0010910034179687,0.0009822845458984,0.0043869018554687,0.0009841918945312,0.0009717941284179,0.0011100781818181,0.0002814789497964,0.00103569,0.0015833111111111,0.0001205939435962,0.0015564
41,1970-01-01 00:00:00.001940729,1941329480704,3,0,0,0.0,4449,3,1,0,0.0091056953924912,1.9073486328125e-06,1e-06,1e-06,1.0,5,FINISH,0,600000000,539,11,0.0,3,0.016204833984375,0.0026054382324218,0.0,8.7738037109375e-05,0.0,8.7738037109375e-05,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42,1970-01-01 00:00:00.001824918,1825518470135,6,3,1,0.4444444444444444,305,6,1,0,0.273037542662116,0.0005884170532226,1e-06,1e-06,1.0,4,SCHEDULE,0,600000000,506,2,0.9966666666666666,7,0.17431640625,0.078125,0.097900390625,0.0738525390625,0.30615234375,0.0750732421875,0.10107421875,0.0988658563636363,0.0222319400301373,0.09594727,0.1293809688888889,0.0052521609420196,0.12890625
43,1970-01-01 00:00:00.001995590,1996190907590,0,0,0,0.0,16131,0,1,0,0.0233575085324232,9.5367431640625e-07,3.4928548336029053,0.0095059815794229,1.0,5,ENABLE,0,600000000,554,2,0.9966666666666666,0,0.0081024169921875,0.0036125183105468,0.0002002716064453,0.0006771087646484,0.0008182525634765,0.0006790161132812,0.000493049621582,0.0002437081818181,0.0002021475949452,0.00017262,0.0003883555555555,0.0001055496184646,0.00033474
44,1970-01-01 00:00:00.001646923,1647523153423,2,0,0,0.0,18934,2,1,0,0.0097189633105801,0.0,3.5922980308532715,0.0159822180867195,1.0,7,FAIL,1,600000000,457,1,0.9966666666666666,2,0.0056686401367187,0.00262451171875,0.0003995895385742,0.0023269653320312,0.0017013549804687,0.0023307800292968,0.0006265640258789,0.0004939154545454,0.0003810631015357,0.0003767,0.0006164977777777,0.0001106327209762,0.00059891
45,1970-01-01 00:00:00.002450574,2451174795181,6,0,0,0.2288888888888889,287,6,2,1,0.0135718856655288,0.0008869171142578,0.9309691786766052,0.002929258858785,1.0,7,SCHEDULE,0,600000000,680,8,0.9966666666666666,7,0.048583984375,0.0038833618164062,0.00732421875,0.0024757385253906,0.026458740234375,0.0025177001953125,0.0097503662109375,0.0080505718181818,0.0057541257418874,0.00880432,0.0117441811111111,0.0020446283066092,0.01092529
46,1970-01-01 00:00:00.001723890,1724490958817,5,0,0,0.2288888888888889,3105,5,3,1,0.0089190486348121,0.0,1e-06,1e-06,1.0,3,LOST,0,600000000,478,22,0.0,5,0.009368896484375,0.0025520324707031,0.0,9.5367431640625e-07,0.0,9.5367431640625e-07,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
47,1970-01-01 00:00:00.001762439,1763039059873,5,0,0,0.2288888888888889,4870,5,3,1,0.0085724189419792,0.0005855560302734,1e-06,1e-06,1.0,3,LOST,0,600000000,489,9,0.1333333333333333,5,0.009368896484375,0.0024528503417968,0.008544921875,0.0013504028320312,0.016632080078125,0.0019435882568359,0.0018825531005859,0.0087259466046545,0.0060095261021728,0.0087890625,0.0157199433333333,0.0004815462652285,0.01545715
48,1970-01-01 00:00:00.001476273,1476873048019,0,2,0,0.8,1933,0,2,0,0.0,0.0012779235839843,1e-06,1e-06,1.0,7,ENABLE,0,600000000,410,2,0.9966666666666666,0,0.018798828125,0.0013027191162109,0.014739990234375,0.0082550048828125,0.0479736328125,0.0153350830078125,0.021759033203125,0.0163174542499454,0.0166760342051827,0.00900268555,0.0397203222222222,0.0026885930064948,0.03936768
49,1970-01-01 00:00:00.001988592,1989192453288,2,0,0,0.0,32584,2,1,0,0.0233575085324232,1.1444091796875e-05,4.202824115753174,0.0149781927466392,1.0,5,FAIL,1,600000000,552,0,0.9966666666666666,2,0.0081024169921875,0.0036125183105468,0.0001516342163085,0.0006961822509765,0.0009651184082031,0.0006980895996093,0.0001602172851562,0.0002163118181818,0.0002390922938881,0.00013161,0.0002513466666666,4.054279988138735e-05,0.0002346
50,1970-01-01 00:00:00.001798560,1799160416964,2,1,0,0.4444444444444444,17,2,2,0,0.0227175767918088,0.0003204345703125,1e-06,1e-06,1.0,3,FAIL,1,600000000,499,19,0.0533333333333333,2,0.0011367797851562,0.0065078735351562,0.0019683837890625,0.0006999969482421,0.00555419921875,0.0007591247558593,9.441375732421876e-05,0.0018861077047818,0.0022826402936676,0.000220298767,0.0054185644444444,0.0001347040670928,0.00553894
51,1970-01-01 00:00:00.000142214,142814178605,6,3,1,0.4444444444444444,118,6,1,0,0.273037542662116,0.0005884170532226,1e-06,1e-06,1.0,4,SCHEDULE,0,600000000,39,15,0.9966666666666666,7,0.17431640625,0.078125,0.097900390625,0.0738525390625,0.30615234375,0.0750732421875,0.10107421875,0.0988658563636363,0.0222319400301373,0.09594727,0.1293809688888889,0.0052521609420196,0.12890625
52,1970-01-01 00:00:00.001645165,1645765625508,2,2,0,0.2288888888888889,1214,2,2,1,0.0568472696245733,0.0003004074096679,2.369224786758423,0.0114555973559618,1.0,2,FAIL,1,600000000,456,0,0.9966666666666666,2,0.01214599609375,0.014129638671875,0.000396728515625,0.0035629272460937,0.0013084411621093,0.0036544799804687,0.0004520416259765,0.0004524754545454,0.0002667762426509,0.00038147,0.0006059011111111,0.0001132129004667,0.00061703
53,1970-01-01 00:00:00.001458523,1459123766722,6,0,0,0.2333333333333333,6763,6,2,1,0.0113587883959044,0.000258445739746,3.973978996276856,0.0164353270083665,1.0,3,SCHEDULE,0,600000000,405,21,0.9966666666666666,7,0.0066299438476562,0.0036849975585937,0.0002059936523437,0.001535415649414,0.0013847351074218,0.0016059875488281,0.000166893005371,0.0002916527272727,0.0003469586850723,0.00018311,0.0004002244444444,0.0002745813558901,0.00030231
54,1970-01-01 00:00:00.001582804,1583404183953,0,1,0,0.4444444444444444,5012,0,1,0,0.0182113907849827,0.0001544952392578,1.4977911710739136,0.0045095421373844,1.0,4,ENABLE,0,600000000,439,7,0.9966666666666666,0,0.013214111328125,0.0052108764648437,0.0040130615234375,0.0030326843261718,0.0250244140625,0.0034713745117187,0.0097808837890625,0.005137269090909,0.0071161846876647,0.00081444,0.0143347844444444,0.0037778390940327,0.01347351
55,1970-01-01 00:00:00.000788056,788656970207,2,1,0,0.26,7014,2,1,0,0.0054594176621159,0.000472068786621,1e-06,1e-06,1.0,7,FAIL,1,600000000,218,2,0.2933333333333334,2,0.0056686401367187,0.0015621185302734,0.0003604888916015,0.0010833740234375,0.0049057006835937,0.0011844635009765,0.0001869201660156,0.0007051121108545,0.0015327428893001,0.00016784668,0.0020601488888888,0.0017128285887154,0.00112724
56,1970-01-01 00:00:00.000620642,621242754677,5,2,0,0.8,1084,5,2,0,0.0,0.0017318725585937,1.316449761390686,0.0123343123123049,1.0,1,LOST,0,600000000,172,4,0.9966666666666666,5,0.011474609375,0.0013027191162109,0.011260986328125,0.0056076049804687,0.05352783203125,0.009307861328125,0.027557373046875,0.0122415369286999,0.0114304206434305,0.00961303711,0.02947998,0.0032281706279219,0.02947998
57,1970-01-01 00:00:00.002043964,2044564882018,5,2,0,0.8,1087,5,2,0,0.0,0.0023918151855468,0.9404376149177552,0.0017687234794721,1.0,7,LOST,0,600000000,567,15,0.8533333333333334,5,0.021759033203125,0.0013027191162109,0.0218505859375,0.012481689453125,0.0848388671875,0.02093505859375,0.010772705078125,0.0230777913915454,0.0215874750239553,0.012512207,0.0547960055555555,0.0019873221294054,0.05438232
58,1970-01-01 00:00:00.000753095,753695484479,3,0,0,0.0,3526,3,1,0,0.0,0.0,1e-06,1e-06,1.0,4,FINISH,0,600000000,209,17,0.0033333333333333,3,0.0056686401367187,0.00262451171875,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
59,1970-01-01 00:00:00.001930526,1931126668014,3,1,0,0.4444444444444444,5225,3,1,0,0.0,1.811981201171875e-05,2.2549495697021484,0.0074991527944803,1.0,6,FINISH,0,600000000,536,8,0.9966666666666666,3,0.0,0.0001649856567382,0.0001306533813476,0.0001497268676757,0.0006179809570312,0.000152587890625,0.0001211166381835,0.0001671530984181,0.0001461689722125,0.000116348267,0.00028642,0.0001026764890322,0.00025082
60,1970-01-01 00:00:00.000638558,639158665975,0,1,0,0.4444444444444444,17,0,2,0,0.0227175767918088,0.0,1e-06,1e-06,1.0,3,ENABLE,0,600000000,177,9,0.0,0,0.0011367797851562,0.0065078735351562,0.0,9.5367431640625e-07,0.0,9.5367431640625e-07,0.0,0.00081921,1.0842021724855044e-19,0.00081921,0.00081921,0.0,0.00081921
61,1970-01-01 00:00:00.001453977,1454577825391,6,0,0,0.2333333333333333,2823,6,2,1,0.0113587883959044,0.000258445739746,3.973978996276856,0.0164353270083665,1.0,3,SCHEDULE,0,600000000,403,19,0.9966666666666666,7,0.0066299438476562,0.0036849975585937,0.0002059936523437,0.001535415649414,0.0013847351074218,0.0016059875488281,0.000166893005371,0.0002916527272727,0.0003469586850723,0.00018311,0.0004002244444444,0.0002745813558901,0.00030231
62,1970-01-01 00:00:00.001453974,1454574816870,6,0,0,0.2333333333333333,7788,6,2,1,0.0113587883959044,0.000258445739746,3.973978996276856,0.0164353270083665,1.0,3,SCHEDULE,0,600000000,403,19,0.9966666666666666,7,0.0066299438476562,0.0036849975585937,0.0002059936523437,0.001535415649414,0.0013847351074218,0.0016059875488281,0.000166893005371,0.0002916527272727,0.0003469586850723,0.00018311,0.0004002244444444,0.0002745813558901,0.00030231
63,1970-01-01 00:00:00.001358303,1358903492344,0,3,0,0.4444444444444444,2402,0,1,0,0.0371160409556313,4.76837158203125e-06,0.5822352170944214,0.0020916981156915,1.0,6,ENABLE,0,600000000,377,17,0.9966666666666666,0,0.03521728515625,0.0106201171875,0.025421142578125,0.0078277587890625,0.0826416015625,0.008544921875,0.02349853515625,0.0261295481818181,0.015782163967361,0.02566528,0.0493774411111111,0.0035237478140924,0.04876709
